Remove Stop Words,Stemming,Weighting Scheme,Precision,Recall,F-Measure,MAP,DCG
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.1,0.03773584905660377,0.05479452054794521,0.020833333333333332,0.671672063893751
True,True,ltc-ltc,0.1,0.041666666666666664,0.058823529411764705,0.05500000000000001,1.227670248696953
True,True,ltc-ltc,0.3,0.11538461538461539,0.16666666666666669,0.08152097902097902,1.6909347932790275
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.4,0.14285714285714285,0.21052631578947364,0.19883040935672514,2.8105182588316997
True,True,ltc-ltc,0.1,0.017391304347826087,0.02962962962962963,0.03666666666666667,0.8868528072345416
True,True,ltc-ltc,0.05,0.016666666666666666,0.025,0.005,0.2890648263178879
True,True,ltc-ltc,0.2,0.08333333333333333,0.11764705882352941,0.09,1.8491802452218429
True,True,ltc-ltc,0.8,0.11940298507462686,0.20779220779220778,0.6328943485135435,5.66343603587037
True,True,ltc-ltc,0.1,0.03278688524590164,0.04938271604938272,0.019090909090909092,0.6657957528856715
True,True,ltc-ltc,0.15,0.02564102564102564,0.043795620437956206,0.03958333333333333,1.1109892090563218
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.15,0.07894736842105263,0.10344827586206896,0.034561403508771925,0.9744382075023229
True,True,ltc-ltc,0.2,0.09302325581395349,0.12698412698412698,0.12430555555555553,2.11649487244971
True,True,ltc-ltc,0.0,0,0,0,0
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.0,0,0,0,0
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.0,0,0,0,0
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.1,0.04,0.05714285714285714,0.024285714285714285,0.7201861405678749
True,True,ltc-ltc,0.05,0.07692307692307693,0.060606060606060615,0.005494505494505494,0.2559580248098155
True,True,ltc-ltc,0.15,0.01935483870967742,0.03428571428571429,0.09215686274509803,1.7398124665681314
True,True,ltc-ltc,0.05,0.012987012987012988,0.020618556701030927,0.0035714285714285713,0.2559580248098155
True,True,ltc-ltc,0.15,0.02586206896551724,0.04411764705882353,0.07749999999999999,1.6145230559314947
True,True,ltc-ltc,0.0,0,0,0,0
True,True,ltc-ltc,0.0,0,0,0,0
True,True,ltc-ltc,0.0,0.0,0,0,0
True,True,ltc-ltc,0.35,0.07865168539325842,0.12844036697247707,0.24169642857142856,3.2002961393611757
True,True,ltc-ltc,0.0,0,0,0,0
True,True,ltc-ltc,0.5,0.6666666666666666,0.5714285714285715,0.39231453187335535,3.335940716872506
True,True,ltc-ltc,0.0,0,0,0,0
True,True,ltc-ltc,0.05,0.0196078431372549,0.02816901408450704,0.003333333333333333,0.25
True,True,ltc-ltc,0.35,0.3888888888888889,0.36842105263157887,0.3536375661375661,3.522787958033084
True,True,ltc-ltc,0.05,0.022222222222222223,0.030769230769230767,0.005555555555555555,0.3010299956639812
True,True,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.05,0.038461538461538464,0.043478260869565216,0.005555555555555555,0.3010299956639812
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.05,0.125,0.07142857142857144,0.008333333333333333,0.25
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.2,0.11764705882352941,0.14814814814814817,0.12404761904761905,2.136887778381273
True,False,ltc-ltc,0.1,0.07692307692307693,0.08695652173913043,0.013942307692307693,0.5781144118229223
True,False,ltc-ltc,0.1,0.015748031496062992,0.027210884353741496,0.0225,0.7023176840202704
True,False,ltc-ltc,0.05,0.07692307692307693,0.060606060606060615,0.015384615384615385,0.38685280723454163
True,False,ltc-ltc,0.1,0.02197802197802198,0.03603603603603604,0.025,0.7461414348591218
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.1,0.024390243902439025,0.03921568627450981,0.0225,0.719741384391281
True,False,ltc-ltc,0.05,0.038461538461538464,0.043478260869565216,0.025,0.6309297535714575
True,False,ltc-ltc,0.05,0.038461538461538464,0.043478260869565216,0.05,1.0
True,False,ltc-ltc,0.1,0.18181818181818182,0.12903225806451613,0.02435064935064935,0.5779838754515594
True,False,ltc-ltc,0.55,0.13580246913580246,0.21782178217821782,0.4091810966810967,4.295940439999788
True,False,ltc-ltc,0.2,0.027777777777777776,0.048780487804878044,0.11319444444444444,2.0508737901523673
True,False,ltc-ltc,0.1,0.08,0.08888888888888889,0.011858974358974358,0.5328876894645134
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.1,0.041666666666666664,0.058823529411764705,0.0225,0.7023176840202704
True,False,ltc-ltc,0.15,0.057692307692307696,0.08333333333333334,0.051041666666666666,1.2317874827977058
True,False,ltc-ltc,0.25,0.15151515151515152,0.18867924528301888,0.06598097572362278,1.553205255386329
True,False,ltc-ltc,0.2,0.07142857142857142,0.10526315789473682,0.10749601275917064,2.010321158810889
True,False,ltc-ltc,0.15,0.02608695652173913,0.04444444444444444,0.04595238095238095,1.1223981596512211
True,False,ltc-ltc,0.1,0.03333333333333333,0.05,0.03125,0.8755802956896835
True,False,ltc-ltc,0.15,0.0625,0.08823529411764706,0.03914473684210527,1.1069585088494427
True,False,ltc-ltc,0.2,0.029850746268656716,0.051948051948051945,0.10111111111111111,1.9551502977579192
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.05,0.008547008547008548,0.014598540145985403,0.05,1.0
True,False,ltc-ltc,0.15,0.15,0.15,0.07678571428571428,1.603571487760653
True,False,ltc-ltc,0.2,0.10526315789473684,0.13793103448275862,0.0680952380952381,1.365458153993785
True,False,ltc-ltc,0.3,0.13953488372093023,0.1904761904761905,0.09091573631047316,1.7575069424546195
True,False,ltc-ltc,0.0,0,0,0,0
True,False,ltc-ltc,0.1,0.05,0.06666666666666667,0.012237762237762238,0.5415924806883234
True,False,ltc-ltc,0.0,0,0,0,0
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.0,0,0,0,0
True,False,ltc-ltc,0.1,0.18181818181818182,0.12903225806451613,0.025252525252525252,0.5916161004746604
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.05,0.07692307692307693,0.060606060606060615,0.07692307692307693,1.0
True,False,ltc-ltc,0.2,0.025806451612903226,0.04571428571428571,0.11944444444444444,2.0916161004746603
True,False,ltc-ltc,0.15,0.03896103896103896,0.061855670103092786,0.0325,0.9461557879797493
True,False,ltc-ltc,0.1,0.017241379310344827,0.02941176470588235,0.05714285714285714,1.2559580248098154
True,False,ltc-ltc,0.0,0,0,0,0
True,False,ltc-ltc,0.0,0,0,0,0
True,False,ltc-ltc,0.05,0.029411764705882353,0.03703703703703704,0.016666666666666666,0.5
True,False,ltc-ltc,0.25,0.056179775280898875,0.09174311926605504,0.13368055555555552,2.107286849427058
True,False,ltc-ltc,0.0,0,0,0,0
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.0,0,0,0,0
True,False,ltc-ltc,0.15,0.058823529411764705,0.08450704225352114,0.022894736842105263,0.8375854002677813
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.0,0.0,0,0,0
True,False,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.05,0.038461538461538464,0.043478260869565216,0.005555555555555555,0.3010299956639812
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.05,0.125,0.07142857142857144,0.008333333333333333,0.25
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.2,0.11764705882352941,0.14814814814814817,0.12404761904761905,2.136887778381273
False,True,ltc-ltc,0.1,0.07692307692307693,0.08695652173913043,0.013942307692307693,0.5781144118229223
False,True,ltc-ltc,0.1,0.015748031496062992,0.027210884353741496,0.0225,0.7023176840202704
False,True,ltc-ltc,0.05,0.07692307692307693,0.060606060606060615,0.015384615384615385,0.38685280723454163
False,True,ltc-ltc,0.1,0.02197802197802198,0.03603603603603604,0.025,0.7461414348591218
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.1,0.024390243902439025,0.03921568627450981,0.0225,0.719741384391281
False,True,ltc-ltc,0.05,0.038461538461538464,0.043478260869565216,0.025,0.6309297535714575
False,True,ltc-ltc,0.05,0.038461538461538464,0.043478260869565216,0.05,1.0
False,True,ltc-ltc,0.1,0.18181818181818182,0.12903225806451613,0.02435064935064935,0.5779838754515594
False,True,ltc-ltc,0.55,0.13580246913580246,0.21782178217821782,0.4091810966810967,4.295940439999788
False,True,ltc-ltc,0.2,0.027777777777777776,0.048780487804878044,0.11319444444444444,2.0508737901523673
False,True,ltc-ltc,0.1,0.08,0.08888888888888889,0.011858974358974358,0.5328876894645134
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.1,0.041666666666666664,0.058823529411764705,0.0225,0.7023176840202704
False,True,ltc-ltc,0.15,0.057692307692307696,0.08333333333333334,0.051041666666666666,1.2317874827977058
False,True,ltc-ltc,0.25,0.15151515151515152,0.18867924528301888,0.06598097572362278,1.553205255386329
False,True,ltc-ltc,0.2,0.07142857142857142,0.10526315789473682,0.10749601275917064,2.010321158810889
False,True,ltc-ltc,0.15,0.02608695652173913,0.04444444444444444,0.04595238095238095,1.1223981596512211
False,True,ltc-ltc,0.1,0.03333333333333333,0.05,0.03125,0.8755802956896835
False,True,ltc-ltc,0.15,0.0625,0.08823529411764706,0.03914473684210527,1.1069585088494427
False,True,ltc-ltc,0.2,0.029850746268656716,0.051948051948051945,0.10111111111111111,1.9551502977579192
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.05,0.008547008547008548,0.014598540145985403,0.05,1.0
False,True,ltc-ltc,0.15,0.15,0.15,0.07678571428571428,1.603571487760653
False,True,ltc-ltc,0.2,0.10526315789473684,0.13793103448275862,0.0680952380952381,1.365458153993785
False,True,ltc-ltc,0.3,0.13953488372093023,0.1904761904761905,0.09091573631047316,1.7575069424546195
False,True,ltc-ltc,0.0,0,0,0,0
False,True,ltc-ltc,0.1,0.05,0.06666666666666667,0.012237762237762238,0.5415924806883234
False,True,ltc-ltc,0.0,0,0,0,0
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.0,0,0,0,0
False,True,ltc-ltc,0.1,0.18181818181818182,0.12903225806451613,0.025252525252525252,0.5916161004746604
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.05,0.07692307692307693,0.060606060606060615,0.07692307692307693,1.0
False,True,ltc-ltc,0.2,0.025806451612903226,0.04571428571428571,0.11944444444444444,2.0916161004746603
False,True,ltc-ltc,0.15,0.03896103896103896,0.061855670103092786,0.0325,0.9461557879797493
False,True,ltc-ltc,0.1,0.017241379310344827,0.02941176470588235,0.05714285714285714,1.2559580248098154
False,True,ltc-ltc,0.0,0,0,0,0
False,True,ltc-ltc,0.0,0,0,0,0
False,True,ltc-ltc,0.05,0.029411764705882353,0.03703703703703704,0.016666666666666666,0.5
False,True,ltc-ltc,0.25,0.056179775280898875,0.09174311926605504,0.13368055555555552,2.107286849427058
False,True,ltc-ltc,0.0,0,0,0,0
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.0,0,0,0,0
False,True,ltc-ltc,0.15,0.058823529411764705,0.08450704225352114,0.022894736842105263,0.8375854002677813
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.0,0.0,0,0,0
False,True,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.05,0.038461538461538464,0.043478260869565216,0.005555555555555555,0.3010299956639812
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.05,0.125,0.07142857142857144,0.008333333333333333,0.25
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.2,0.11764705882352941,0.14814814814814817,0.12404761904761905,2.136887778381273
False,False,ltc-ltc,0.1,0.07692307692307693,0.08695652173913043,0.013942307692307693,0.5781144118229223
False,False,ltc-ltc,0.1,0.015748031496062992,0.027210884353741496,0.0225,0.7023176840202704
False,False,ltc-ltc,0.05,0.07692307692307693,0.060606060606060615,0.015384615384615385,0.38685280723454163
False,False,ltc-ltc,0.1,0.02197802197802198,0.03603603603603604,0.025,0.7461414348591218
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.1,0.024390243902439025,0.03921568627450981,0.0225,0.719741384391281
False,False,ltc-ltc,0.05,0.038461538461538464,0.043478260869565216,0.025,0.6309297535714575
False,False,ltc-ltc,0.05,0.038461538461538464,0.043478260869565216,0.05,1.0
False,False,ltc-ltc,0.1,0.18181818181818182,0.12903225806451613,0.02435064935064935,0.5779838754515594
False,False,ltc-ltc,0.55,0.13580246913580246,0.21782178217821782,0.4091810966810967,4.295940439999788
False,False,ltc-ltc,0.2,0.027777777777777776,0.048780487804878044,0.11319444444444444,2.0508737901523673
False,False,ltc-ltc,0.1,0.08,0.08888888888888889,0.011858974358974358,0.5328876894645134
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.1,0.041666666666666664,0.058823529411764705,0.0225,0.7023176840202704
False,False,ltc-ltc,0.15,0.057692307692307696,0.08333333333333334,0.051041666666666666,1.2317874827977058
False,False,ltc-ltc,0.25,0.15151515151515152,0.18867924528301888,0.06598097572362278,1.553205255386329
False,False,ltc-ltc,0.2,0.07142857142857142,0.10526315789473682,0.10749601275917064,2.010321158810889
False,False,ltc-ltc,0.15,0.02608695652173913,0.04444444444444444,0.04595238095238095,1.1223981596512211
False,False,ltc-ltc,0.1,0.03333333333333333,0.05,0.03125,0.8755802956896835
False,False,ltc-ltc,0.15,0.0625,0.08823529411764706,0.03914473684210527,1.1069585088494427
False,False,ltc-ltc,0.2,0.029850746268656716,0.051948051948051945,0.10111111111111111,1.9551502977579192
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.05,0.008547008547008548,0.014598540145985403,0.05,1.0
False,False,ltc-ltc,0.15,0.15,0.15,0.07678571428571428,1.603571487760653
False,False,ltc-ltc,0.2,0.10526315789473684,0.13793103448275862,0.0680952380952381,1.365458153993785
False,False,ltc-ltc,0.3,0.13953488372093023,0.1904761904761905,0.09091573631047316,1.7575069424546195
False,False,ltc-ltc,0.0,0,0,0,0
False,False,ltc-ltc,0.1,0.05,0.06666666666666667,0.012237762237762238,0.5415924806883234
False,False,ltc-ltc,0.0,0,0,0,0
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.0,0,0,0,0
False,False,ltc-ltc,0.1,0.18181818181818182,0.12903225806451613,0.025252525252525252,0.5916161004746604
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.05,0.07692307692307693,0.060606060606060615,0.07692307692307693,1.0
False,False,ltc-ltc,0.2,0.025806451612903226,0.04571428571428571,0.11944444444444444,2.0916161004746603
False,False,ltc-ltc,0.15,0.03896103896103896,0.061855670103092786,0.0325,0.9461557879797493
False,False,ltc-ltc,0.1,0.017241379310344827,0.02941176470588235,0.05714285714285714,1.2559580248098154
False,False,ltc-ltc,0.0,0,0,0,0
False,False,ltc-ltc,0.0,0,0,0,0
False,False,ltc-ltc,0.05,0.029411764705882353,0.03703703703703704,0.016666666666666666,0.5
False,False,ltc-ltc,0.25,0.056179775280898875,0.09174311926605504,0.13368055555555552,2.107286849427058
False,False,ltc-ltc,0.0,0,0,0,0
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.0,0,0,0,0
False,False,ltc-ltc,0.15,0.058823529411764705,0.08450704225352114,0.022894736842105263,0.8375854002677813
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.0,0.0,0,0,0
False,False,ltc-ltc,0.0,0.0,0,0,0
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.05,0.038461538461538464,0.043478260869565216,0.004166666666666667,0.27023815442731974
True,True,ltn-ltn,0.15,0.06818181818181818,0.09374999999999999,0.036041666666666666,0.9877105364607898
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.05,0.125,0.07142857142857144,0.006578947368421052,0.23137821315975915
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.05,0.029411764705882353,0.03703703703703704,0.003333333333333333,0.25
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.2,0.031496062992125984,0.05442176870748299,0.0509313725490196,1.299115447313339
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.05,0.01098901098901099,0.01801801801801802,0.025,0.6309297535714575
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.15,0.036585365853658534,0.058823529411764705,0.03611111111111111,1.001944708164694
True,True,ltn-ltn,0.05,0.038461538461538464,0.043478260869565216,0.005,0.2890648263178879
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.1,0.024691358024691357,0.039603960396039604,0.013333333333333332,0.5838774358049752
True,True,ltn-ltn,0.15,0.020833333333333332,0.036585365853658534,0.044375,1.1646451220075715
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.1,0.03773584905660377,0.05479452054794521,0.020833333333333332,0.671672063893751
True,True,ltn-ltn,0.1,0.041666666666666664,0.058823529411764705,0.010238095238095237,0.5059580248098154
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.05,0.017857142857142856,0.026315789473684206,0.00625,0.31546487678572877
True,True,ltn-ltn,0.1,0.017391304347826087,0.02962962962962963,0.03666666666666667,0.8868528072345416
True,True,ltn-ltn,0.1,0.03333333333333333,0.05,0.026666666666666665,0.7430599943425638
True,True,ltn-ltn,0.05,0.020833333333333332,0.029411764705882353,0.016666666666666666,0.5
True,True,ltn-ltn,0.8,0.11940298507462686,0.20779220779220778,0.6328943485135435,5.66343603587037
True,True,ltn-ltn,0.1,0.03278688524590164,0.04938271604938272,0.019090909090909092,0.6657957528856715
True,True,ltn-ltn,0.15,0.02564102564102564,0.043795620437956206,0.041590909090909095,1.1375429479195405
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.05,0.02631578947368421,0.034482758620689655,0.0029411764705882353,0.23981246656813146
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.0,0,0,0,0
True,True,ltn-ltn,0.1,0.05,0.06666666666666667,0.009401709401709401,0.49805844840383184
True,True,ltn-ltn,0.0,0,0,0,0
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.0,0,0,0,0
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.1,0.04,0.05714285714285714,0.026785714285714284,0.7640098914067264
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.15,0.01935483870967742,0.03428571428571429,0.09333333333333332,1.75
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.1,0.017241379310344827,0.02941176470588235,0.0625,1.3154648767857289
True,True,ltn-ltn,0.0,0,0,0,0
True,True,ltn-ltn,0.0,0,0,0,0
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.15,0.033707865168539325,0.055045871559633024,0.034999999999999996,1.0202381544273198
True,True,ltn-ltn,0.0,0,0,0,0
True,True,ltn-ltn,0.0,0.0,0,0,0
True,True,ltn-ltn,0.0,0,0,0,0
True,True,ltn-ltn,0.1,0.0392156862745098,0.05633802816901408,0.017499999999999998,0.6583468067703461
True,True,ltn-ltn,0.05,0.05555555555555555,0.052631578947368425,0.005050505050505051,0.27894294565112987
True,True,ltn-ltn,0.1,0.044444444444444446,0.061538461538461535,0.013333333333333332,0.5838774358049752
True,True,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.1,0.043478260869565216,0.06060606060606061,0.009728506787330317,0.5024620016053251
True,False,ltn-ltn,0.05,0.038461538461538464,0.043478260869565216,0.003125,0.24465054211822604
True,False,ltn-ltn,0.1,0.045454545454545456,0.06250000000000001,0.05625,1.2446505421182261
True,False,ltn-ltn,0.05,0.125,0.07142857142857144,0.008928571428571428,0.2559580248098155
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.05,0.125,0.07142857142857144,0.006578947368421052,0.23137821315975915
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.1,0.058823529411764705,0.07407407407407408,0.008496732026143792,0.4752213799347697
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.2,0.031496062992125984,0.05442176870748299,0.04611111111111111,1.23155034822576
True,False,ltn-ltn,0.05,0.07692307692307693,0.060606060606060615,0.010989010989010988,0.3333333333333333
True,False,ltn-ltn,0.3,0.06593406593406594,0.10810810810810811,0.07895833333333332,1.6755580007360353
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.05,0.038461538461538464,0.043478260869565216,0.005555555555555555,0.3010299956639812
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.15,0.037037037037037035,0.0594059405940594,0.03154761904761905,0.9276300887035664
True,False,ltn-ltn,0.15,0.020833333333333332,0.036585365853658534,0.084375,1.6753271001916192
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.25,0.09615384615384616,0.1388888888888889,0.13115079365079363,2.3133927888181978
True,False,ltn-ltn,0.1,0.06060606060606061,0.07547169811320756,0.011666666666666667,0.5390648263178879
True,False,ltn-ltn,0.15,0.05357142857142857,0.07894736842105263,0.09166666666666666,1.7317065537373744
True,False,ltn-ltn,0.15,0.02608695652173913,0.04444444444444444,0.04595238095238095,1.1223981596512211
True,False,ltn-ltn,0.05,0.016666666666666666,0.025,0.008333333333333333,0.3562071871080222
True,False,ltn-ltn,0.05,0.020833333333333332,0.029411764705882353,0.0125,0.43067655807339306
True,False,ltn-ltn,0.1,0.014925373134328358,0.025974025974025972,0.041666666666666664,0.9306765580733931
True,False,ltn-ltn,0.05,0.01639344262295082,0.02469135802469136,0.0027777777777777775,0.23540891336663824
True,False,ltn-ltn,0.15,0.02564102564102564,0.043795620437956206,0.06642857142857142,1.3511158941393324
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.1,0.05263157894736842,0.06896551724137931,0.007941176470588234,0.46748271526508445
True,False,ltn-ltn,0.05,0.023255813953488372,0.031746031746031744,0.007142857142857143,0.3333333333333333
True,False,ltn-ltn,0.0,0,0,0,0
True,False,ltn-ltn,0.1,0.05,0.06666666666666667,0.017361111111111112,0.6164948724497099
True,False,ltn-ltn,0.0,0,0,0,0
True,False,ltn-ltn,0.05,0.05555555555555555,0.052631578947368425,0.006944444444444444,0.31546487678572877
True,False,ltn-ltn,0.0,0,0,0,0
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.2,0.025806451612903226,0.04571428571428571,0.11885964912280703,2.0875854002677814
True,False,ltn-ltn,0.1,0.025974025974025976,0.041237113402061855,0.010818713450292398,0.5324082088237403
True,False,ltn-ltn,0.1,0.017241379310344827,0.02941176470588235,0.08333333333333333,1.5
True,False,ltn-ltn,0.0,0,0,0,0
True,False,ltn-ltn,0.0,0,0,0,0
True,False,ltn-ltn,0.05,0.029411764705882353,0.03703703703703704,0.016666666666666666,0.5
True,False,ltn-ltn,0.25,0.056179775280898875,0.09174311926605504,0.0681487372276846,1.565450649792497
True,False,ltn-ltn,0.0,0,0,0,0
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.0,0,0,0,0
True,False,ltn-ltn,0.1,0.0392156862745098,0.05633802816901408,0.019642857142857142,0.6487982101190621
True,False,ltn-ltn,0.0,0.0,0,0,0
True,False,ltn-ltn,0.05,0.022222222222222223,0.030769230769230767,0.008333333333333333,0.3562071871080222
True,False,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.1,0.043478260869565216,0.06060606060606061,0.009728506787330317,0.5024620016053251
False,True,ltn-ltn,0.05,0.038461538461538464,0.043478260869565216,0.003125,0.24465054211822604
False,True,ltn-ltn,0.1,0.045454545454545456,0.06250000000000001,0.05625,1.2446505421182261
False,True,ltn-ltn,0.05,0.125,0.07142857142857144,0.008928571428571428,0.2559580248098155
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.05,0.125,0.07142857142857144,0.006578947368421052,0.23137821315975915
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.1,0.058823529411764705,0.07407407407407408,0.008496732026143792,0.4752213799347697
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.2,0.031496062992125984,0.05442176870748299,0.04611111111111111,1.23155034822576
False,True,ltn-ltn,0.05,0.07692307692307693,0.060606060606060615,0.010989010989010988,0.3333333333333333
False,True,ltn-ltn,0.3,0.06593406593406594,0.10810810810810811,0.07895833333333332,1.6755580007360353
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.05,0.038461538461538464,0.043478260869565216,0.005555555555555555,0.3010299956639812
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.15,0.037037037037037035,0.0594059405940594,0.03154761904761905,0.9276300887035664
False,True,ltn-ltn,0.15,0.020833333333333332,0.036585365853658534,0.084375,1.6753271001916192
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.25,0.09615384615384616,0.1388888888888889,0.13115079365079363,2.3133927888181978
False,True,ltn-ltn,0.1,0.06060606060606061,0.07547169811320756,0.011666666666666667,0.5390648263178879
False,True,ltn-ltn,0.15,0.05357142857142857,0.07894736842105263,0.09166666666666666,1.7317065537373744
False,True,ltn-ltn,0.15,0.02608695652173913,0.04444444444444444,0.04595238095238095,1.1223981596512211
False,True,ltn-ltn,0.05,0.016666666666666666,0.025,0.008333333333333333,0.3562071871080222
False,True,ltn-ltn,0.05,0.020833333333333332,0.029411764705882353,0.0125,0.43067655807339306
False,True,ltn-ltn,0.1,0.014925373134328358,0.025974025974025972,0.041666666666666664,0.9306765580733931
